id,blurb
1330612880,"The sci-fi comedy from three-time-Eisner-nominated cartoonist Dave Kellett! Get Act 3 (...or Acts 1, 2, 3) of the graphic novel Drive!"
566303545,"Space. Romance. Botany! Far in the future touching is no longer practiced, but she's taking a more hands-on approach to finding love!"
374528579,Folklore and Myth inspired Surreal Comic Adventures!
1466447059,"The first book in a gay romance webcomic series about ghost hunting, werewolves, and kissing your bro under the moonlight."
210611066,Members of the local Miami music scene are putting together a venue/creative space in Kendall!
1278542250,The Bunker makes theatre with purpose: We provide ambitious artists a home in which to share their work with adventurous audiences.
281659031,"Children only have a short period of time to live care free, play hard, get dirty, I want to help every child in my Town play everyday."
948142463,"I have set up a new theatre company, and am looking to raise funds to purchase a venue with a difference to a standard theatre."
1082347565,"Roanoke, Virginia's first long-form improv theatre company. Producing improv and scripted theatre, with a dynamic training program."
1671625008,Imagine being able to take a performance anywhere! Meet the Theatre Bath Bus - a magical performance space where anything is possible.
2004096427,Magic Morgan & Liliana are raising funds to expand their famed traveling magic show to a theater of magic.
811595825,"a magical place for all kind of people, like a fairytaile in all colours"
779505993,"Our mission is to offer an innovative family watersports attraction that is fun, safe, economical and a leader in its field."
1141808048,"A community space in Somerville, MA to celebrate the beautiful intersection of sports and creativity."
1149481574,We are a small theatre company looking to provide world class theatre to the working class in the Greater New York area.
145247916,"Performing Arts workshops, for young people aged 5 -16, exploring how the sea has shaped Cowes as a settlement."
1504811926,"The King of ABC/Y boxes : Triple-output, noiseless, transformer isolated magic."
549764106,"High End Audio Amplifier board with up to 100W per channel in dual mono. For Raspberry Pi, compatible with Asus Tinker board and others"
1795703664,A modern reinvention of the MIDI router    by CONDUCTIVE LABS
255154404,A creative and musical looping device.
1176693789,Magnetically attached modular subunits. Used together or separately for premium wireless surround sound | Bluetooth |
88259739,"The World’s Most Advanced TWS Earbuds with patented crossover and dual 6mm
dynamic drivers, delivering the incredible stereo sound."
728626666,Nonstop playtime is instantly available by hooking up the sport and w/ built-in battery via magnetic.
1962143465,"TWS surround sound |  Bass Reflex System | 95dB ultimate sound | Only 0.98kg | Bluetooth 5.0 w/ Qualcomm aptX, aptX LL"
785192158,BT 5.0 speaker | Support wireless charging | Original vintage design | Dual 5W speaker w/ bass reflex system | Built-in battery
1255424808,"BT 5.0 True Wireless Earbuds Based on Qualcomm QCC302X Platform & amazing sound quality, IPX7 Waterproof, Hi-fi Sound, Touch Control."
2035769832,hörbert mit Bluetooth-Kopfhörern benutzen / Use bluetooth-headphones with hörbert / Utilisez un casque bluetooth avec hörbert
321151717,High-Resolution Audio | IPX6 water-resistance | Unique true wireless earbuds that are stored and charged inside a fitness band
1321079928,What happens when you get a light bulb stuck in your mouth?
184224893,"We are creating another sketch for our ""Comedy with Errors"" series."
738072872,A film that follows 4 students who decide to plan a heist on the last day of year 11.
1778070056,"Lou Warlan, an American comedian struggles to maintain his sanity as he works his way up the ladder on the stand up comedy circuit."
188860178,"Newly restored & scanned from an archival 35mm nitrate print, and featuring a new theatre organ score."
1973299539,A witty & dark film about the internal turmoil of a closeted homosexual man who is newly retired and must come out his wife of 35 years
1411050115,"An 8 episodic series titled ""Not another DND series"""
1715212617,"A short film about three ambitious filmmakers trying to write a heist film, but a waitress convinces them to rob a coffee shop instead."
1767665170,A short film about two ex-girlfriends and a dying rabbit.
2015897098,"Two eccentric 80-year-old friends, Walter and Dennis, living in a nursing home, unite over their love of cross-dressing."
1571536026,Help us finish our film! A comedy-mystery about modern relationships and mental health.
767424945,Help us livestream another series of Richard Herring's Leicester Square Theatre Podcast!
548096646,Super squishy guinea pig plush with magnetic food accessories and matching enamel pins!
721456328,"Juego de 12 piezas de madera de pino puro desestresante, creativo y motivador. Crea tus construcciones y abastracciones artísticas."
248348403,In Japan there are Daruma dolls. You make a wish and the Daruma will keep it inside until it's fulfilled. Put your wish into the coin!
1764677070,The world's tiniest EDC bottle & box opener + stylus pen + flat screwdriver with a free laser engraving option for your names/logos.
508076500,Lightweight. Incredible sound. Loud and long sustain. THE carbon fiber concert ukulele is finally here.
215638183,"Help bring this adorable, squishy, Sea Pancake plush to life!"
1780163729,"Sailor Moon Character hard enamel pins based off their original maid cafe design, featuring more characters."
285656263,hook what YOU want!
431607496,The first portable printer to print on food and more...
1294647067,"Massive Stützplatte für die Schwerlast Kurbelstützen von Caravans, Wohnwagen oder Wohnmobilen bis 95mm Breite."
52085690,"Collection of cute glassware, pyjama set, accessories and more."
25905815,A geek toy with which you can show the stages of cell division.
228899844,"Help Genesis7 produce, release, and promote a POSITIVE soulful HipHop & Neo-Soul compilation album LP. Music Matters!"
1687387620,"The Debut EP for San Diego native Ryan Nealon and his group the ""Ryan Nealon Band"""
771440068,"Recording Artist, Sherry Amour would like to partner with you in creating music history! Support her recording project, Mirror, Mirror!"
1521872439,"The Creation and Distribution of Indie Artist, Kelechi Kalu's  Debut EP, Room With A View +Music Videos and  2nd Untitled EP"
2056114648,"Minneapolis garage gospel band Gospel Machine are releasing their debut album, ""Your Holy Ghost."""
383352922,"An LP steeped in nu-funk, touched with delicious soul and tasty hip hop. Help finish the album!"
692416087,Music Video and PR Campaign to promote single 'Love Blind' which aims to raise awareness of domestic violence.
575843807,"The Zen Hussies are seeking crowd funding to assist in the realisation of their stomping fourth album on 12"" vinyl & digital formats."
902117890,I've been singing in NYC subway stations for 25 years. I need your help to complete my album of soulful originals & classic renditions.
1867256240,Yellowcake is hitting the studio to record our first full length album!
175326585,"2015 Goal=EP=Music Video=Tour=sharing & connecting with people=1 step closer to the dream
Please get behind this & support my campaign"
1840280481,"Amy Banks explains how ""AlI I Know About Love I Learned from Aretha"" during a live concert recording with full horn band and singers."
